Réf. client :,Description,Kilométrage,Date de 1ere immatriculation,Energie,Marque,Modèle,Pays,Prix,Vendeur,Localisation,Photo,Poids à vide,PTC,Essieux,Puissance,Etat
XLRTEH4300G350564,Tracteur DAF XG+ New generation 530,604 288 km,15/10/2022,Gazoil,DAF,,ITALIE,32000,Truck Impex srl, Livorno,https://photo.static-viamobilis.com/31/1/11113429-foto-trattore_stradale_th.jpg,,20.5 Tonnes,4x2,482,Occasion
XLRTEH4300G357709,Tracteur produits dangereux / adr MAN TGX 18.500 XXL,724 277 km,01/03/2019,Gazoil,MAN,,ITALIE,24000,SG TRADING SRL, Brescia,https://photo.static-viamobilis.com/31/1/11165234-foto-trattore_stradale_th.jpg,,20.5 Tonnes,4x2,482,Occasion
XLRTEH4300G261896,Tracteur Renault Magnum 460 DXI,604 888 km,09/09/2009,Gazoil,Renault,,PORTUGAL,15900,Auto Transportadora Moderna Portuense SA, Aveiro,https://photo.static-viamobilis.com/31/1/11152658_th.jpg,,20.5 Tonnes,4x2,482,Occasion
XLRTEH4300G350162,Tracteur Renault T-Series,713 075 km,07/10/2022,Gazoil,Renault,,ESPAGNE,30800,R1 GAMA CAMIONES 2010 S.L - MURCIA, Murcia,https://photo.static-viamobilis.com/31/1/11174360_th.jpg,,19.5 Tonnes,4x2,482,Occasion
XLRTEH4300G368606,Tracteur Volvo F6 FH 460 / MEGA / LOW DECK / SALON PL,499 km,01/01/2022,Gazoil,Volvo,,POLOGNE,22200,SAJMON Trucks — 120m³ Truck Dealer, Dolnośląskie,https://photo.static-viamobilis.com/31/1/11174752_th.jpg,,19.5 Tonnes,4x2,482,Occasion
XLRTEH4300G351396,Tracteur Volvo FH 520,118 km,17/05/2006,Gazoil,Volvo,,BELGIQUE,50100,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11174604_th.jpg,,20.5 Tonnes,4x2,482,Occasion
XLRTEF5300G398596,Tracteur MAN TGX 470,373 600 km,03/09/2021,Gazoil,MAN,,BELGIQUE,26500,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11174603_th.jpg,,20.5 Tonnes,4x2,509,Occasion
XLRTEH4300G320999,Tracteur MAN TGX 470,572 605 km,09/03/2021,Gazoil,MAN,,BELGIQUE,34900,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11174602_th.jpg,,20.5 Tonnes,4x2,429,Occasion
XLRTEH4300G351035,Tracteur Scania R450,735 712 km,15/11/2018,Gazoil,Scania,,BELGIQUE,26900,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11174601_th.jpg,,20.5 Tonnes,4x2,309,Occasion
XLRTEF5300G415754,Tracteur Renault C 480,575 693 km,24/03/2017,Gazoil,Renault,,BELGIQUE,35900,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11174600_th.jpg,,20.5 Tonnes,4x2,459,Occasion
XLRTEH4300G405064,Tracteur Scania R 580,405 633 km,21/03/2018,Gazoil,Scania,,ESPAGNE,26900,Vincenzo Trading SL, Gerona,https://photo.static-viamobilis.com/31/1/11151583-foto-cabeza_tractora_th.jpg,,19.5 Tonnes,4x2,459,Occasion
XLRTEH4300G355723,Tracteur Scania R 560,1 km,22/11/2012,Gazoil,Scania,,ESPAGNE,17900,Vincenzo Trading SL, Gerona,https://photo.static-viamobilis.com/31/1/11153346-foto-cabeza_tractora_th.jpg,,20.5 Tonnes,4x2,479,Occasion
XLRTEH4300G350781,Tracteur DAF 480 XF 4X2 Retarder ACC 2x Tank,438 885 km,17/03/2022,Gazoil,DAF,,ALLEMAGNE,44800,BAS WORLD DORTMUND, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/11163003_th.jpg,,20.5 Tonnes,4x2,730,Occasion
XLRTEH4300G405722,Tracteur Iveco neuf S-Way 460 4X2 NEW! Full-Air HPEB ACC PTO Navi Mirrorcams Euro 6,293 691 km,09/01/2026,Gazoil,Iveco,,ALLEMAGNE,28500,BAS WORLD DORTMUND, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/11163006_th.jpg,,19.5 Tonnes,4x2,459,Neuf
XLRTEH4300G356770,Tracteur DAF 480 XG 4X2 Retarder ACC LED,403 491 km,01/07/2022,Gazoil,DAF,,ALLEMAGNE,19500,BAS WORLD DORTMUND, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/11163000_th.jpg,,19.5 Tonnes,4x2,429,Occasion
XLRTEH4300G345278,Tracteur DAF 480 XG 4X2 Retarder ACC 2x Tank,419 033 km,01/12/2022,Gazoil,DAF,,ALLEMAGNE,8450,BAS WORLD DORTMUND, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/11163004_th.jpg,,20.5 Tonnes,4x2,459,Occasion
XLRTEH4300G364780,Tracteur DAF 480 XF 4X2 SC Hydraulic,980 234 km,11/06/2020,Gazoil,DAF,,ALLEMAGNE,15750,BAS WORLD DORTMUND, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/11162993_th.jpg,,20.5 Tonnes,4x2,500,Occasion
XLRTEH4300G348495,Tracteur DAF 480 XF 4X2 SSC Standklima Retarder 2x Tank,277 233 km,01/02/2022,Gazoil,DAF,,ALLEMAGNE,36750,BAS WORLD DORTMUND, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/11162997_th.jpg,,19.5 Tonnes,4x2,500,Occasion
XLRTEH4300G320836,Tracteur DAF 480 XF 4X2 SSC Retarder 2xTanks ACC,358 400 km,25/03/2021,Gazoil,DAF,,ALLEMAGNE,19750,BAS WORLD DORTMUND, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/11163002_th.jpg,,20.5 Tonnes,4x2,459,Occasion
XLRTEH4300G350813,Tracteur DAF 480 XF 4X2 Mega ACC 2x Tank LED,921 710 km,09/02/2023,Gazoil,DAF,,ALLEMAGNE,19500,BAS WORLD DORTMUND, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/11162998_th.jpg,,19.5 Tonnes,4x2,479,Occasion
XLRTEH4300G359209,Tracteur DAF 480 XF 4X2 Mega ACC 2x Tank LED,243 300 km,09/02/2023,Gazoil,DAF,,ALLEMAGNE,10950,BAS WORLD DORTMUND, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/11162999_th.jpg,,19.5 Tonnes,4x2,460,Occasion
XLRTEF5300G439791,Tracteur DAF 480 XF 4X2 SC Hydraulic,354 270 km,17/06/2020,Gazoil,DAF,,ALLEMAGNE,400,BAS WORLD DORTMUND, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/11162994_th.jpg,,19.5 Tonnes,4x2,479,Occasion
XLRTEH4300G405058,Tracteur DAF 480 XF 4X2 SSC Standklima Retarder 2x Tank,1 453 134 km,01/02/2022,Gazoil,DAF,,ALLEMAGNE,1000,BAS WORLD DORTMUND, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/11162995_th.jpg,,20.5 Tonnes,4x2,530,Occasion
XLRTEH4300G320544,Tracteur MAN TGX 18.400 BL Palfinger PK18.502*FUNK*Navi*Kran,824 107 km,01/02/2014,Gazoil,MAN,,ALLEMAGNE,400,Eschen Nutzfahrzeuge GmbH, Niedersachsen,https://photo.static-viamobilis.com/31/1/10778147_th.jpg,,19.5 Tonnes,4x2,530,Occasion
XLRTEF5300G392979,Tracteur Renault T-Series 520,582 561 km,19/11/2020,Gazoil,Renault,,POLOGNE,26000,HANDEL SAMOCHODAMI IMPORT EXPORT SAS LUCJAN,,https://photo.static-viamobilis.com/31/1/11006627-zdjecie-ciagnik_siodlowy_th.jpg,,20.5 Tonnes,4x2,479,Occasion
4722,Tracteur Scania R 440,698 998 km,27/12/2013,Gazoil,Scania,,POLOGNE,49000,HANDEL SAMOCHODAMI IMPORT EXPORT SAS LUCJAN,,https://photo.static-viamobilis.com/31/1/11022249-zdjecie-ciagnik_siodlowy_th.jpg,,20.5 Tonnes,4x2,479,Occasion
7367,Tracteur DAF XF105 105460|SC*Sattelzugmaschine+ME Absetzer,274 200 km,01/12/2013,Gazoil,DAF,,ALLEMAGNE,19000,Eschen Nutzfahrzeuge GmbH, Niedersachsen,https://photo.static-viamobilis.com/31/1/11174701_th.jpg,,20.5 Tonnes,4x2,479,Occasion
XLRTEH4300G363230,Tracteur MAN TGS TGS / 18.460 / EURO 6 / ACC / 4 X 4 / HYDRAULIKA,826 100 km,01/01/2019,Gazoil,MAN,,POLOGNE,23000,PHU DOMAŃSKI Paweł Domański Spółka Komandytowa, Świętokrzyskie,https://photo.static-viamobilis.com/31/1/11174705_th.jpg,,20.5 Tonnes,4x2,530,Occasion
XLRTEH4300G334728,Tracteur Renault T 460 / ACC / EURO 6 / SLEEPER CAB / RETARDER,411 000 km,01/04/2018,Gazoil,Renault,,POLOGNE,33500,PHU DOMAŃSKI Paweł Domański Spółka Komandytowa, Świętokrzyskie,https://photo.static-viamobilis.com/31/1/11174703_th.jpg,,20.5 Tonnes,4x2,479,Occasion
XLRTEH4300G350471,Tracteur Mercedes ACTROS / 1851 / E 6 / MP 5 / ACC / MEGA / LOW DECK / RETARDER /,620 000 km,01/09/2021,Gazoil,Mercedes,,POLOGNE,15250,PHU DOMAŃSKI Paweł Domański Spółka Komandytowa, Świętokrzyskie,https://photo.static-viamobilis.com/31/1/11174702_th.jpg,,18 Tonnes,4x2,479,Occasion
XLRTEH4300G341241,Tracteur DAF XF 530 FT SUPER SPACE CAB ZF INTARDER,964 000 km,24/09/2020,Gazoil,DAF,,BELGIQUE,19500,DIF-RENT N.V., Antwerpen,https://photo.static-viamobilis.com/31/1/11174357_th.jpg,,18 Tonnes,4x2,530,Occasion
XLRTEH4300G341323,"Tracteur Mercedes Actros EURO 6, Retarder, Lohr, Combi",825 670 km,10/08/2016,Gazoil,Mercedes,,PAYS-BAS,20900,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/11174629_th.jpg,,18 Tonnes,4x2,479,Occasion
XLRTEH4300G340977,Ensemble routier porte voitures Lohr Eurolohr Lohr Eurolohr,771 500 km,20/03/2008,Gazoil,Lohr,,PAYS-BAS,77900,JB TRADING, Gelderland,https://photo.static-viamobilis.com/34/1/11174628_th.jpg,,19 Tonnes,4x2,530,Occasion
XLRTEH4300G341614,"Tracteur Scania R 450 EUO 6, etarder",610 300 km,07/10/2020,Gazoil,Scania,,PAYS-BAS,117900,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/11174627_th.jpg,,18 Tonnes,4x2,479,Occasion
XLRTEH4300G370164,"Tracteur Mercedes Actros 1843 EURO 6, Retarder, Lohr, Combi",569 100 km,28/10/2016,Gazoil,Mercedes,,PAYS-BAS,53900,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/11174625_th.jpg,,19 Tonnes,4x2,479,Occasion
XLRTEH4300G350194,Ensemble routier porte voitures Lohr Eurolohr Lohr Eurolohr,850 000 km,20/06/2007,Gazoil,Lohr,,PAYS-BAS,22900,JB TRADING, Gelderland,https://photo.static-viamobilis.com/34/1/11174624_th.jpg,,19 Tonnes,4x2,479,Occasion
XLRTEH4300G351558,Tracteur Mercedes Arocs 1845,807 000 km,01/01/2017,Gazoil,Mercedes,,ALLEMAGNE,11900,Jacobsen Nutzfahrzeuge GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/11175101_th.jpg,,18 Tonnes,4x2,479,Occasion
XLRTEH4300G334557,Tracteur Scania DA,906 030 km,01/07/2016,Gazoil,Scania,,ITALIE,10900,VIVA BRESCIA DIESEL, Brescia,https://photo.static-viamobilis.com/31/1/10865639_th.jpg,,44 Tonnes,4x2,479,Occasion
XLRTEH4300G334622,Tracteur Iveco Stralis AS 440 S 48,505 000 km,07/04/2020,Gazoil,Iveco,,ESPAGNE,14900,Rabert Trucks Internacional SL, Barcelona,https://photo.static-viamobilis.com/31/1/11013858-foto-cabeza_tractora_th.jpg,,18 Tonnes,4x2,530,Occasion
XLRTEH4300G336740,Tracteur MAN TGS 18.360 ADR 22-03-2026,554 000 km,02/01/2008,Gazoil,MAN,,PAYS-BAS,58900,RG WAALWIJK, NoordBrabant,https://photo.static-viamobilis.com/31/1/11174340_th.jpg,,19.5 Tonnes,4x2,479,Occasion
XLRTEH4300G334755,Tracteur Scania G S730 V8 NS | 8X4 | Heavy Duty | 534062Km | 2020 | Hydraulic | Retarder | Full Air | King Of The Road | Full Options | TUV/MOT/A,446 200 km,06/02/2020,Gazoil,Scania,,PAYS-BAS,14900,GEERTS TRUCKS & TRAILERS,,https://photo.static-viamobilis.com/31/1/11174339_th.jpg,,19.5 Tonnes,4x2,474,Occasion
XLRTGH4300G316630,Tracteur DAF 480 XF FT SSC MANUAL GEARBOX 2x TANK HOLLAND TRUCK,1 001 400 km,03/01/2019,Gazoil,DAF,,PAYS-BAS,11900,SEMTRADE BV, ZuidHolland,https://photo.static-viamobilis.com/31/1/11174338_th.jpg,,19.5 Tonnes,4x2,479,Occasion
XLRTEH4300G341068,Tracteur Scania R 730,1 022 000 km,21/06/2016,Gazoil,Scania,,BELGIQUE,11900,BELGIUM TRUCKS & TRAILERS, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11174321-foto-trekker_th.jpg,,19.5 Tonnes,4x2,479,Occasion
XLRTEH4300G350381,Tracteur produits dangereux / adr Renault T-Series 460,774 100 km,21/08/2018,Gazoil,Renault,,BELGIQUE,11900,BELGIUM TRUCKS & TRAILERS, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11174313-foto-trekker_th.jpg,,19.5 Tonnes,4x2,479,Occasion
XLRTEH4300G334527,Tracteur DAF XF460 6X2 Manual Gearbox Retarder Euro 6,823 200 km,23/04/2015,Gazoil,DAF,,PAYS-BAS,48000,KAUS TRUCKS, Gelderland,https://photo.static-viamobilis.com/31/1/11173976_th.jpg,,19.5 Tonnes,4x2,479,Occasion
XLRTEH4300G341402,Tracteur Scania L S410 NGS 4X2EB MEGA - NEW TACHO - RETARDER - FU AIR - 603 TKM - 2 X FUE TANKS - GOOD CONDITION,996 300 km,12/10/2020,Gazoil,Scania,,PAYS-BAS,40000,BACO TRUCKS, NoordBrabant,https://photo.static-viamobilis.com/31/1/11173952_th.jpg,,19.5 Tonnes,4x2,479,Occasion
XLRTEH4300G350903,Tracteur Scania L S410 NGS 4X2EB MEGA - NEW TACHO - RETARDER - FU AIR - 603 TKM - 2 X FUE TANKS - GOOD CONDITION,777 200 km,12/10/2020,Gazoil,Scania,,PAYS-BAS,21000,BACO TRUCKS, NoordBrabant,https://photo.static-viamobilis.com/31/1/11173951_th.jpg,,19.5 Tonnes,4x2,490,Occasion
XLRTEH4100G347244,Tracteur Volvo FM42 420 Engine Damage / Euro 6 / Automatic,568 600 km,14/04/2016,Gazoil,Volvo,,PAYS-BAS,59500,DE JONG TRUCKS, Gelderland,https://photo.static-viamobilis.com/31/1/11173977_th.jpg,,19.5 Tonnes,4x2,540,Occasion
XLRTEH4300G341399,Ensemble routier porte voitures MT 13,593 000 km,01/01/1990,Gazoil,nc,,BELGIQUE,59200,AuctionPort, Antwerpen,https://photo.static-viamobilis.com/34/1/11174068_th.jpg,,19.5 Tonnes,4x2,500,Occasion
XLRTEH4300G334448,Ensemble routier porte voitures MSX,463 000 km,01/01/2009,Gazoil,nc,,BELGIQUE,61000,AuctionPort, Antwerpen,https://photo.static-viamobilis.com/34/1/11174067_th.jpg,,18 Tonnes,4x2,450,Occasion
XLRTEH4300G363306,Ensemble routier porte voitures MT 13,448 000 km,01/01/1990,Gazoil,nc,,BELGIQUE,69800,AuctionPort, Antwerpen,https://photo.static-viamobilis.com/34/1/11174064_th.jpg,,20.5 Tonnes,4x2,470,Occasion
XLRTEH4300G357320,Tracteur Fiat 691,448 204 km,04/04/1980,Gazoil,Fiat,,ITALIE,39800,DI SARNO Autocarri s.a.s., Napoli,https://photo.static-viamobilis.com/31/1/11174085-foto-trattore_stradale_th.jpg,,20.5 Tonnes,4x2,460,Occasion
XLRTEH4300G232341,Tracteur Renault T-Series 480,976 000 km,24/05/2017,Gazoil,Renault,,ESPAGNE,34800,FERCA TRUCKS 21 S.L, Lérida,https://photo.static-viamobilis.com/31/1/11143268-foto-cabeza_tractora_th.jpg,,22 Tonnes,4x2,460,Occasion
XLRTEH4300G334697,Tracteur Mercedes Actros 1848,401 952 km,12/05/2019,Gazoil,Mercedes,,ESPAGNE,15800,FERCA TRUCKS 21 S.L, Lérida,https://photo.static-viamobilis.com/31/1/11143275-foto-cabeza_tractora_th.jpg,,20.5 Tonnes,4x2,450,Occasion
XLRTEH4300G336569,Tracteur DAF CF 460,500 482 km,02/06/2016,Gazoil,DAF,,PORTUGAL,33800,UTILRODAGEM UNIPESSOAL LDA, Castelo Branco,https://photo.static-viamobilis.com/31/1/11085925-foto-tractor_th.jpg,,19 Tonnes,4x2,450,Occasion
XLRTEH4300G336494,Tracteur Volvo FM 370,334 745 km,12/12/2018,Gazoil,Volvo,,PORTUGAL,34800,UTILRODAGEM UNIPESSOAL LDA, Castelo Branco,https://photo.static-viamobilis.com/31/1/11094067-foto-tractor_th.jpg,,18 Tonnes,4x2,460,Occasion
XLRTEH4300G336437,Tracteur Volvo FM13 460,403 860 km,15/10/2019,Gazoil,Volvo,,PORTUGAL,35800,UTILRODAGEM UNIPESSOAL LDA, Castelo Branco,https://photo.static-viamobilis.com/31/1/11094075-foto-tractor_th.jpg,,18.6 Tonnes,4x2,470,Occasion
XLRTEH4300G341092,Tracteur DAF XF 450,421 000 km,24/09/2019,Gazoil,DAF,,BELGIQUE,39800,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11173967_th.jpg,,18 Tonnes,4x2,460,Occasion
XLRTEH4300G334495,Tracteur Renault T480 * EURO6 * 4X2 *,149 700 km,27/04/2018,Gazoil,Renault,,PAYS-BAS,29000,PRINCE TRUCKS, Gelderland,https://photo.static-viamobilis.com/31/1/11173928_th.jpg,,19 Tonnes,4x2,460,Occasion
XLRTEF5100G521122,Tracteur Scania G R540 NS 6x4 - retarder - full air - leather - WB 315 - frigo,909 312 km,21/02/2023,Gazoil,Scania,,PAYS-BAS,62000,VAEX TRUCKS TRADING, NoordBrabant,https://photo.static-viamobilis.com/31/1/11173886_th.jpg,,19 Tonnes,4x2,482,Occasion
XLRTEH4100G349051,Tracteur Scania T S770 - full air - retarder - 90 ON - WB 3.15,240 000 km,01/06/2021,Gazoil,Scania,,PAYS-BAS,62000,VAEX TRUCKS TRADING, NoordBrabant,https://photo.static-viamobilis.com/31/1/11173885_th.jpg,,20.5 Tonnes,4x2,509,Occasion
XLRTEH4300G351207,Tracteur MAN TGX 18.510 - 4x2 - full air - hydrauliek - retarder,472 546 km,15/12/2021,Gazoil,MAN,,PAYS-BAS,62000,VAEX TRUCKS TRADING, NoordBrabant,https://photo.static-viamobilis.com/31/1/11173884_th.jpg,,18 Tonnes,4x2,509,Occasion
XLRTEH4300G341007,Tracteur Renault T480 * EURO6 * 4X2 *,410 872 km,05/07/2018,Gazoil,Renault,,PAYS-BAS,63000,PRINCE TRUCKS, Gelderland,https://photo.static-viamobilis.com/31/1/11173926_th.jpg,,19 Tonnes,4x2,480,Occasion
XLRTEH4100G221050,Tracteur Mercedes E Actros 1843 * RETARDER * 4X2 *,664 473 km,16/06/2015,Gazoil,Mercedes,,PAYS-BAS,62000,PRINCE TRUCKS, Gelderland,https://photo.static-viamobilis.com/31/1/11173925_th.jpg,,19 Tonnes,4x2,460,Occasion
XLRTEH4300G370113,Tracteur Renault Premium 460 * EURO5. EEV * 4X2 *,605 325 km,06/01/2011,Gazoil,Renault,,PAYS-BAS,48000,PRINCE TRUCKS, Gelderland,https://photo.static-viamobilis.com/31/1/11173922_th.jpg,,31 Tonnes,4x2,510,Occasion
XLRTEH4300G351861,Tracteur Renault T460 * RETARDER * EURO6 * 4X2 *,599 629 km,12/06/2015,Gazoil,Renault,,PAYS-BAS,60000,PRINCE TRUCKS, Gelderland,https://photo.static-viamobilis.com/31/1/11173920_th.jpg,,20.5 Tonnes,4x2,510,Occasion
XLRTEH4300G334665,Tracteur Renault T440 * RETARDER * EURO6 * 4X2 *,1 893 972 km,01/01/2017,Gazoil,Renault,,PAYS-BAS,64000,PRINCE TRUCKS, Gelderland,https://photo.static-viamobilis.com/31/1/11173916_th.jpg,,19.5 Tonnes,4x2,510,Occasion
XLRTEH4300G341204,Tracteur Volvo FH 500 * EURO6 * 4X2 *,351 856 km,20/01/2022,Gazoil,Volvo,,PAYS-BAS,48000,PRINCE TRUCKS, Gelderland,https://photo.static-viamobilis.com/31/1/11173910_th.jpg,,20.5 Tonnes,4x2,520,Occasion
XLRTEH4100G349143,Tracteur Mercedes Actros 1851 * retarder * 4x2 *,561 322 km,03/12/2012,Gazoil,Mercedes,,PAYS-BAS,48000,PRINCE TRUCKS, Gelderland,https://photo.static-viamobilis.com/31/1/11173909_th.jpg,,19.5 Tonnes,4x2,471,Occasion
XLRTEH4100G349382,Tracteur Mercedes E Actros 1843 * RETARDER * EURO6 * 4x2 *,518 854 km,16/06/2015,Gazoil,Mercedes,,PAYS-BAS,41000,PRINCE TRUCKS, Gelderland,https://photo.static-viamobilis.com/31/1/11173908_th.jpg,,19.5 Tonnes,4x2,460,Occasion
XLRTEH4300G334567,Tracteur Mercedes E Actros 1843 * RETARDER * 4X2 *,525 174 km,09/06/2015,Gazoil,Mercedes,,PAYS-BAS,56000,PRINCE TRUCKS, Gelderland,https://photo.static-viamobilis.com/31/1/11173906_th.jpg,,19.5 Tonnes,4x2,483,Occasion
XLRTEH4300G336446,Tracteur Iveco Stralis 460 * EURO6 * 4X2 *,583 926 km,01/01/2017,GPL,Iveco,,PAYS-BAS,65000,PRINCE TRUCKS, Gelderland,https://photo.static-viamobilis.com/31/1/11173904_th.jpg,,19.5 Tonnes,4x2,483,Occasion
XLRTEH4300G350507,Tracteur MAN TGS 18.500,1 729 431 km,18/07/2019,Gazoil,MAN,,ESPAGNE,72000,"AUTOMÓVILES MUÑOZ Y LANCHARRO, SL", Sevilla,https://photo.static-viamobilis.com/31/1/10447881-foto-cabeza_tractora_th.jpg,,18 Tonnes,4x2,480,Occasion
XLRTEH4300G334716,Tracteur Renault T-High,723 343 km,13/10/2021,Gazoil,Renault,,ESPAGNE,34900,A. BUENOS AIRES GALICIA SL (Redondela), Pontevedra,https://photo.static-viamobilis.com/31/1/11065142_th.jpg,,20.5 Tonnes,4x2,482,Occasion
XLRTEH4300G334724,Tracteur Renault T-High,283 806 km,13/10/2021,Gazoil,Renault,,ESPAGNE,16950,Taller Mecanico Craf S.A. - Coruña, A Coruña,https://photo.static-viamobilis.com/31/1/10831073_th.jpg,,19 Tonnes,4x2,482,Occasion
XLRTEH4300G341430,Tracteur DAF XG,360 000 km,18/04/2023,Gazoil,DAF,,ALLEMAGNE,9950,Curt Schröter Nachfolger GmbH, SachsenAnhalt,https://photo.static-viamobilis.com/31/1/10092004_th.jpg,,18 Tonnes,4x2,482,Occasion
70640,Tracteur Volvo FH FH 500 Globe I-Park Cool VIN: LB 3 Stück!,644 985 km,01/06/2020,Gazoil,Volvo,,ALLEMAGNE,9950,YOURTRUCKS GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/878172_th.jpg,,19.5 Tonnes,4x2,530,Occasion
VH1023,Tracteur MAN TGX TGX 18.520 E6 XXL D38 Retarder 2 Tank,494 984 km,01/09/2016,Gazoil,MAN,,ALLEMAGNE,9250,YOURTRUCKS GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/10745584_th.jpg,,20.5 Tonnes,4x2,482,Occasion
VH1006,Tracteur Mercedes E Actros 1843 E6 Retarder ACC LDW Vollspoiler,605 048 km,01/07/2017,Gazoil,Mercedes,,ALLEMAGNE,8350,YOURTRUCKS GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/10745713_th.jpg,,19.5 Tonnes,4x2,482,Occasion
VH1012,Tracteur DAF 480 XF 480 SC Retarder Kühlbox nur 344 Tkm !,655 402 km,01/04/2019,Gazoil,DAF,,ALLEMAGNE,9950,YOURTRUCKS GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/10745768_th.jpg,,19.5 Tonnes,4x2,482,Occasion
VH1021,Tracteur surbaissé Mercedes E Actros 1842 E6 Flachdach Mega ACC LDW NUR 211TKM,1 324 368 km,01/08/2017,Gazoil,Mercedes,,ALLEMAGNE,16950,YOURTRUCKS GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/866759_th.jpg,,18.8 Tonnes,6x2,482,Occasion
5785HMG,Tracteur MAN TGX TGX 18.500 XXL Standklima Navi Xenon Retarder,1 013 794 km,01/04/2019,Gazoil,MAN,,ALLEMAGNE,63500,YOURTRUCKS GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/10745586_th.jpg,,19 Tonnes,6x2,482,Occasion
748ADR,Tracteur produits dangereux / adr Renault T-Series,1 075 731 km,03/03/2020,Gazoil,Renault,,ESPAGNE,18900,Scora SL - SEVILLA, Sevilla,https://photo.static-viamobilis.com/31/1/10436876_th.jpg,,20.5 Tonnes,4x2,482,Occasion
SIT_9424LYK,Tracteur Renault T-High,562 008 km,20/06/2019,Gazoil,Renault,,ESPAGNE,69000,Scora SL - SEVILLA, Sevilla,https://photo.static-viamobilis.com/31/1/10512368_th.jpg,,20.5 Tonnes,4x2,482,Occasion
SIT_7629MBJ,Tracteur produits dangereux / adr Renault T-Series,579 225 km,18/11/2019,Gazoil,Renault,,ESPAGNE,1099,Scora SL - SEVILLA, Sevilla,https://photo.static-viamobilis.com/31/1/10708449_th.jpg,,44 Tonnes,4x2,482,Occasion
261051,Tracteur DAF 480 XF,1 011 522 km,12/12/2018,Gazoil,DAF,,ESPAGNE,24500,Scora SL - SEVILLA, Sevilla,https://photo.static-viamobilis.com/31/1/10157310_th.jpg,,18 Tonnes,4x2,482,Occasion
0645,Tracteur produits dangereux / adr Renault T-Series,929 471 km,15/04/2021,Gazoil,Renault,,ESPAGNE,57300,Scora SL - SEVILLA, Sevilla,https://photo.static-viamobilis.com/31/1/10776195_th.jpg,,18 Tonnes,4x2,530,Occasion
DB-67,Tracteur Renault T-High,423 556 km,23/11/2021,Gazoil,Renault,,ESPAGNE,13830,Scora SL - SEVILLA, Sevilla,https://photo.static-viamobilis.com/31/1/10831058_th.jpg,,18 Tonnes,4x2,482,Occasion
26031014571667214700,Tracteur Iveco S-WAY 460,541 608 km,04/05/2021,Gazoil,Iveco,,ESPAGNE,23400,Talleres Garcid, Tarragona,https://photo.static-viamobilis.com/31/1/11103533-foto-cabeza_tractora_th.jpg,,18 Tonnes,4x2,482,Occasion
199402,Tracteur Iveco S-WAY 490,814 598 km,13/07/2023,Gazoil,Iveco,,ESPAGNE,45400,Talleres Garcid, Tarragona,https://photo.static-viamobilis.com/31/1/11103615-foto-cabeza_tractora_th.jpg,,18 Tonnes,4x2,482,Occasion
70305941,Tracteur Iveco S-WAY 460,816 707 km,03/05/2022,Gazoil,Iveco,,ESPAGNE,57500,Talleres Garcid, Tarragona,https://photo.static-viamobilis.com/31/1/11104111-foto-cabeza_tractora_th.jpg,,20.5 Tonnes,4x2,428,Occasion
70305947,Tracteur DAF CF 450 (BE TRUCK / PERFECT CONDITION / PTO / HYDRAULIC),678 667 km,06/02/2019,Gazoil,DAF,,BELGIQUE,53900,Elro Trucks Belgium Nv, Limburg,https://photo.static-viamobilis.com/31/1/10977669_th.jpg,,48 Tonnes,4x2,482,Occasion
