Réf. client :,Description,Kilométrage,Date de 1ere immatriculation,Energie,Marque,Modèle,Pays,Prix,Vendeur,Localisation,Photo,Poids à vide,PTC,Essieux,Puissance,Etat
0008067,Tracteur Volvo FH FH / 500 / I – SAVE / XL / EURO 6 / ACC / I-COOL / RETARDER,545 704 km,01/05/2022,Gazoil,Volvo,,POLOGNE,Prix sur demande,PHU DOMAŃSKI Paweł Domański Spółka Komandytowa, Świętokrzyskie,https://photo.static-viamobilis.com/31/1/11166167_th.jpg,,,4x2,479,Occasion
0199bef5-5087-7b8d-8e38-ff90d299431f,"Tracteur Mercedes Actros 1851 BL Actros, GIGASPACE, 1 Vorbesitzer, Retarder",516 005 km,01/09/2023,Gazoil,Mercedes,,ALLEMAGNE,Prix sur demande,A1 Truck GmbH, Niedersachsen,https://photo.static-viamobilis.com/31/1/11159218_th.jpg,,,6x4,480,Occasion
T6515,Tracteur MAN 18.480 TGS 4x2 BLS,314 934 km,--,Gazoil,MAN,,ALLEMAGNE,Prix sur demande,Blinto GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/32/1/11163994_th.jpg,,,4x2,530,Occasion
RHT / VO874024,Tracteur MAN 18.480 TGS 4x2 BLS,624 888 km,--,Gazoil,MAN,,ALLEMAGNE,Prix sur demande,Blinto GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/32/1/11163993_th.jpg,,,4x2,483,Occasion
RHT MA012535,Tracteur DAF XF460,631 948 km,01/12/2015,Gazoil,DAF,,PORTUGAL,Prix sur demande,Stand Auto Gois Comercio de Automoveis LDA, Lisboa,https://photo.static-viamobilis.com/31/1/10354744-foto-tractor_th.jpg,,,6x6,480,Occasion
0199583f-d55d-70a8-8380-6eec81593f38,Tracteur Scania L 124L360,488 000 km,01/07/1996,Gazoil,Scania,,PORTUGAL,Prix sur demande,Stand Auto Gois Comercio de Automoveis LDA, Lisboa,https://photo.static-viamobilis.com/31/1/6088388-foto-tractor_th.jpg,,,4x2,482,Occasion
SAH68AD,Tracteur Renault T-Series 460,395 225 km,30/12/2015,Gazoil,Renault,,ITALIE,Prix sur demande,MECO ITALY SRL, Varese,https://photo.static-viamobilis.com/31/1/11164441-foto-trattore_stradale_th.jpg,,,6x4,420,Occasion
SAH57AD,Tracteur Renault T-High 520 T4X2 E6,366 729 km,01/10/2021,Gazoil,Renault,,PORTUGAL,Prix sur demande,Nors Trucks and Buses Portugal RT, Porto,https://photo.static-viamobilis.com/31/1/10977126-foto-tractor_th.jpg,,,4x2,750,Occasion
IBP89NC,Tracteur DAF XG 480,466 251 km,01/11/2022,Gazoil,DAF,,PORTUGAL,Prix sur demande,Beiracar- Comércio e indústria S.A., Viseu,https://photo.static-viamobilis.com/31/1/10543179-foto-tractor_th.jpg,,,4x2,520,Occasion
RHT / DA244493,Tracteur MAN neuf TGS 22.440 BB SA Tractor Head (8 units),1 023 500 km,01/01/2025,Gazoil,MAN,,PAYS-BAS,Prix sur demande,VAN VLIET AUTOMOTIVE TRADING BV, ZuidHolland,https://photo.static-viamobilis.com/31/1/11093774_th.jpg,,,6x4,448,Neuf
NO001102-G,Tracteur DAF 480 XF FT LOW DECK 4X2,459 190 km,13/08/2021,Gazoil,DAF,,ALLEMAGNE,Prix sur demande,DAF Used Trucks Deutschland, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/10862885_th.jpg,,,4x2,500,Occasion
MU050000,Tracteur DAF 480 XF FT 4X2,915 049 km,02/09/2022,Gazoil,DAF,,ALLEMAGNE,Prix sur demande,DAF Used Trucks Deutschland, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/11061255_th.jpg,,,4x2,500,Occasion
RHS-VOP789817,Tracteur DAF XF 530 FT 4X2,528 861 km,22/08/2022,Gazoil,DAF,,ALLEMAGNE,Prix sur demande,DAF Used Trucks Deutschland, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/11061254_th.jpg,,,4x2,539,Occasion
SC549977,Tracteur MAN TGS TGS 18.510 4x4 SZM - Kipphyd. Blatt Luft Pritard,546 021 km,01/09/2021,Gazoil,MAN,,ALLEMAGNE,Prix sur demande,Golec Nutzfahrzeuge GmbH, Hessen,https://photo.static-viamobilis.com/31/1/11072281_th.jpg,,,4x2,509,Occasion
VO778806,Tracteur MAN TGS TGS 22.510 Sattelzugmaschine 4x4 Euro 6D,555 879 km,01/04/2021,Gazoil,MAN,,ALLEMAGNE,Prix sur demande,Golec Nutzfahrzeuge GmbH, Hessen,https://photo.static-viamobilis.com/31/1/11131735_th.jpg,,,4x2,509,Occasion
MA063057,Tracteur produits dangereux / adr Scania L R410 4x2 Highline Euro6A - ADR AT F EX/II EXIII - PTO Prep,740 659 km,16/02/2015,Gazoil,Scania,,PAYS-BAS,Prix sur demande,GEMA TRADING, NoordBrabant,https://photo.static-viamobilis.com/31/1/11009558_th.jpg,,,4x2,530,Occasion
RHT / DA216000,Tracteur Volvo FH 5 I-SAVE,518 000 km,28/09/2022,Gazoil,Volvo,,ESPAGNE,Prix sur demande,VEINSUR S.A.U., Jaén,https://photo.static-viamobilis.com/31/1/11152055_th.jpg,,,4x2,150,Occasion
MA700914,Tracteur Volvo FH12,555 000 km,05/01/1998,Gazoil,Volvo,,PORTUGAL,Prix sur demande,Auto Coelhinhos Comércio Automóvel SA, Santarém,https://photo.static-viamobilis.com/31/1/5211202-foto-tractor_th.jpg,,,,460,Occasion
T6434,Tracteur DAF XF 480 FT,400 194 km,20/08/2021,Gazoil,DAF,,ESPAGNE,Prix sur demande,CT Trucks Services, Madrid,https://photo.static-viamobilis.com/31/1/11062903-foto-cabeza_tractora_th.jpg,,,,500,Occasion
27820 B 6,Tracteur Iveco S-WAY S-Way 460,1 221 000 km,01/01/2020,Gazoil,Iveco,,BELGIQUE,Prix sur demande,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11058496_th.jpg,,,,441,Occasion
T6413,Tracteur Volvo FM 380,1 032 850 km,05/10/2005,Gazoil,Volvo,,PORTUGAL,Prix sur demande,TURCAR UNIPESSOAL LDA, Leiria,https://photo.static-viamobilis.com/31/1/10475034_th.jpg,,,,520,Occasion
T6412,Tracteur DAF neuf XG 530,743 170 km,--,Gazoil,DAF,,ESPAGNE,Prix sur demande,Camiones y Transportes Dyr S.L, Burgos,https://photo.static-viamobilis.com/31/1/10478815-foto-cabeza_tractora_th.jpg,,,,450,Neuf
T6391,Tracteur Mercedes Arocs,700 070 km,14/06/2016,Gazoil,Mercedes,,ESPAGNE,Prix sur demande,CONCESUR USED TRUCKS, Sevilla,https://photo.static-viamobilis.com/31/1/10807873-foto-cabeza_tractora_th.jpg,,,,510,Occasion
37,Tracteur Mercedes Arocs 2648 LS,1 km,28/04/2016,Gazoil,Mercedes,,ESPAGNE,Prix sur demande,CONCESUR MADRID SL - CAMIONES, Madrid,https://photo.static-viamobilis.com/31/1/11137093-foto-cabeza_tractora_th.jpg,,,,479,Occasion
T6371,Tracteur Renault T-High 520,475 900 km,20/11/2021,Gazoil,Renault,,PORTUGAL,Prix sur demande,"Turbopesados, lda", Coimbra,https://photo.static-viamobilis.com/31/1/10836759-foto-tractor_th.jpg,,,,500,Occasion
T6370,Tracteur Mercedes Atego 3 1330 EU6 TOP + Ruthmann RCPT 140,576 000 km,01/10/2013,Gazoil,Mercedes,,ALLEMAGNE,Prix sur demande,Auto Spies, RheinlandPfalz,https://photo.static-viamobilis.com/31/1/10970129_th.jpg,,,,340,Occasion
3260-jns,Tracteur convoi exceptionnel Mercedes Actros 1845 Retarder StyleLine TOP!,480 000 km,01/06/2016,Gazoil,Mercedes,,ALLEMAGNE,Prix sur demande,Auto Spies, RheinlandPfalz,https://photo.static-viamobilis.com/31/1/10605198_th.jpg,,,,539,Occasion
VO847410,Tracteur Renault DR T440 SLEEPER CAB A,690 930 km,19/02/2019,Gazoil,Renault,,ESPAGNE,Prix sur demande,TRUCKSUR SL, Sevilla,https://photo.static-viamobilis.com/31/1/11136658_th.jpg,,,,539,Occasion
BJ44288,Tracteur Mercedes ACTROS / 1851 / E 6 / MP 5 / ACC / MEGA / LOW DECK / RETARDER /,900 000 km,01/04/2021,GNV,Mercedes,,POLOGNE,Prix sur demande,PHU DOMAŃSKI Paweł Domański Spółka Komandytowa, Świętokrzyskie,https://photo.static-viamobilis.com/31/1/11095572_th.jpg,,,,519,Occasion
12342,Tracteur DAF 480 106 / 480 / EURO 6 / ACC / MEGA / LOW DECK / SUPER SPACE CAB,523 000 km,01/01/2021,Gazoil,DAF,,POLOGNE,Prix sur demande,PHU DOMAŃSKI Paweł Domański Spółka Komandytowa, Świętokrzyskie,https://photo.static-viamobilis.com/31/1/11095571_th.jpg,,,,395,Occasion
VO765794,"Tracteur Volvo NL FH 460 Parking air conditioning, 2 tanks, truck",852 824 km,21/05/2015,Gazoil,Volvo,,PAYS-BAS,Prix sur demande,TRUCKCENTER APELDOORN BV, Gelderland,https://photo.static-viamobilis.com/31/1/11163381_th.jpg,,,,560,Occasion
1eed7efb-ced6-6222-8774-d5d9cb7ff659,Tracteur Iveco S-WAY,747 600 km,18/06/2021,Gazoil,Iveco,,ITALIE,Prix sur demande,TRADING TRUCK SRL, Bari,https://photo.static-viamobilis.com/31/1/11031342-foto-trattore_stradale_th.jpg,,,,550,Occasion
JT1090,Tracteur Iveco Stralis Stralis AS440S49T/P,527 000 km,01/10/2022,Gazoil,Iveco,,ESPAGNE,Prix sur demande,"TALLERES ANTUÑA, S.L.", Asturias,https://photo.static-viamobilis.com/31/1/11147860_th.jpg,,,,462,Occasion
1eeedfdb-164d-6fe2-9287-7950365952f4,Tracteur Volvo FH FH 500,586 000 km,01/01/2025,Gazoil,Volvo,,POLOGNE,Prix sur demande,IMPERIUM TRUCK MATYSEK Sp. zo.o., Świętokrzyskie,https://photo.static-viamobilis.com/31/1/10741275_th.jpg,,,,500,Occasion
1ef1f642-7975-6e00-9f87-b3a06d38dcba,Tracteur DAF 480 XF 480,948 019 km,01/01/2021,Gazoil,DAF,,POLOGNE,Prix sur demande,IMPERIUM TRUCK MATYSEK Sp. zo.o., Świętokrzyskie,https://photo.static-viamobilis.com/31/1/10994055_th.jpg,,,,395,Occasion
DA153611,Tracteur Mercedes Actros 1942 tractor unit,1 100 300 km,31/08/2017,Gazoil,Mercedes,,PAYS-BAS,Prix sur demande,S-TRUCKS BV, ZuidHolland,https://photo.static-viamobilis.com/31/1/11078270_th.jpg,,,,410,Occasion
70314619,"Tracteur MAN TGX TGX 18.460 XLX Intarder, E6, JM 782908",527 531 km,13/03/2018,Gazoil,MAN,,AUTRICHE,Prix sur demande,MG Handel GmbH, Oberösterreich,https://photo.static-viamobilis.com/31/1/11086041_th.jpg,,,,479,Occasion
+473199/172,Tracteur Mercedes Arocs Arocs 1851 EURO6 Agromover Hochdach,477 000 km,30/06/2024,Gazoil,Mercedes,,AUTRICHE,Prix sur demande,MG Handel GmbH, Oberösterreich,https://photo.static-viamobilis.com/31/1/10490115_th.jpg,,,,480,Occasion
080/718196+,"Tracteur MAN 18.480 TGX 18.480, XLX, Automatik, Retarder, Hydraulik",1 000 000 km,09/02/2016,Gazoil,MAN,,AUTRICHE,Prix sur demande,MG Handel GmbH, Oberösterreich,https://photo.static-viamobilis.com/31/1/10490251_th.jpg,,,,440,Occasion
30014143,Tracteur Renault T-Series 480 T4X2 E6,780 240 km,16/06/2022,Gazoil,Renault,,ESPAGNE,Prix sur demande,Veinluc sa - LUCENA, Córdoba,https://photo.static-viamobilis.com/31/1/11031428-foto-cabeza_tractora_th.jpg,,,,480,Occasion
30014319,Tracteur Scania R 560,50 790 km,01/01/2012,Gazoil,Scania,,ITALIE,Prix sur demande,Bridge Export Srl, Macerata,https://photo.static-viamobilis.com/31/1/11134461-foto-trattore_stradale_th.jpg,,,,500,Occasion
30014244,Tracteur Iveco S-WAY STRALIS AS440S46T/P HI-WAY LNG,316 390 km,01/04/2018,Gazoil,Iveco,,ITALIE,Prix sur demande,IVECO ORECCHIA Spa, Torino,https://photo.static-viamobilis.com/31/1/7801172_th.jpg,,,,428,Occasion
30014263,Tracteur Scania R 500 6x2/4 Topline Euro3 - V8 - Manual transmission - Sliding 5th wheel,967 677 km,28/07/2006,Gazoil,Scania,,PAYS-BAS,Prix sur demande,GEMA TRADING, NoordBrabant,https://photo.static-viamobilis.com/31/1/10734688_th.jpg,,,,509,Occasion
30005002,Tracteur MAN TGX 460,939 982 km,05/06/2019,Gazoil,MAN,,BELGIQUE,Prix sur demande,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/10832463_th.jpg,,,,460,Occasion
30011305,Tracteur produits dangereux / adr Iveco S-WAY 510,895 000 km,08/02/2021,Gazoil,Iveco,,ITALIE,Prix sur demande,TRUCK & CAR CASSETTA, BarlettaAndriaTrani,https://photo.static-viamobilis.com/31/1/11134475-foto-trattore_stradale_th.jpg,,,,519,Occasion
30013154,Tracteur Mercedes Actros 1846,888 270 km,21/06/2017,Gazoil,Mercedes,,BELGIQUE,Prix sur demande,BELGIUM TRUCKS & TRAILERS, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11161314-foto-trekker_th.jpg,,,,539,Occasion
30013290,Tracteur Iveco Stralis 480,656 429 km,21/06/2017,Gazoil,Iveco,,BELGIQUE,Prix sur demande,BELGIUM TRUCKS & TRAILERS, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11161234-foto-trekker_th.jpg,,,,448,Occasion
30010243,Tracteur Scania R 500,412 000 km,05/08/2009,Gazoil,Scania,,ITALIE,Prix sur demande,MECO ITALY SRL, Varese,https://photo.static-viamobilis.com/31/1/11161059-foto-trattore_stradale_th.jpg,,,,509,Occasion
,"Tracteur Mercedes Actros 1845 EURO 6d, ACC, Mirrorcam, New tires",648 000 km,01/01/2020,Gazoil,Mercedes,,PAYS-BAS,Prix sur demande,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/11131215_th.jpg,,,,480,Occasion
,"Tracteur Mercedes Actros 1845 EURO 6d, ACC, Mirrorcam, New tires",859 000 km,01/01/2020,Gazoil,Mercedes,,PAYS-BAS,Prix sur demande,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/11131216_th.jpg,,,,480,Occasion
,Tracteur Renault T-Series,625 000 km,28/10/2021,Gazoil,Renault,,ESPAGNE,Prix sur demande,R1 GAMA CAMIONES 2010 S.L - MURCIA, Murcia,https://photo.static-viamobilis.com/31/1/11145691_th.jpg,,,,479,Occasion
,Tracteur Renault T-Series T 480,370 000 km,15/03/2017,Gazoil,Renault,,BELGIQUE,Prix sur demande,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11016899_th.jpg,,,,459,Occasion
,Tracteur DAF 480 XF,416 891 km,02/01/2018,Gazoil,DAF,,BELGIQUE,Prix sur demande,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11129929_th.jpg,,,,420,Occasion
,Tracteur Renault T 430,395 000 km,09/09/2019,Gazoil,Renault,,BELGIQUE,Prix sur demande,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11130089_th.jpg,,,,450,Occasion
,Tracteur Renault T-Series,835 958 km,11/04/2022,Gazoil,Renault,,ESPAGNE,Prix sur demande,OLGAN SA, Valencia,https://photo.static-viamobilis.com/31/1/11144661_th.jpg,,,,450,Occasion
,Tracteur MAN neuf TGS 26.500 6X2 Prepared NL-Truck NEW APK HIAB X-HIPRO 302 E-6 Crane Kran Fifth wheel,400 000 km,08/01/2020,Gazoil,MAN,,PAYS-BAS,Prix sur demande,BAS WORLD,,https://photo.static-viamobilis.com/31/1/11143321_th.jpg,,,,479,Neuf
,Tracteur Iveco neuf S-Way 500 4X2 NEW! 540L Tank HPEB Mirrorcam Euro 6,288 000 km,01/01/2026,Gazoil,Iveco,,PAYS-BAS,Prix sur demande,BAS WORLD,,https://photo.static-viamobilis.com/31/1/11130225_th.jpg,,,,500,Neuf
,Tracteur Volvo F6 FH480 6x2 HMF 2820-K6 HDS Crane Tractor,1 602 719 km,01/01/2008,Gazoil,Volvo,,POLOGNE,Prix sur demande,"STAR SAN DUO DOMINIK PATER, PAWEŁ PATER SPÓŁKA KOMANDYTOWA", Świętokrzyskie,https://photo.static-viamobilis.com/31/1/11130565_th.jpg,,,,580,Occasion
,Tracteur Renault T440 6x2 Fassi F485RA.2.26XEDynamic Crane,634 191 km,01/01/2016,Gazoil,Renault,,POLOGNE,Prix sur demande,"STAR SAN DUO DOMINIK PATER, PAWEŁ PATER SPÓŁKA KOMANDYTOWA", Świętokrzyskie,https://photo.static-viamobilis.com/31/1/11092812_th.jpg,,,,509,Occasion
,Tracteur Volvo F6 2820-K6,221 500 km,01/01/2008,Gazoil,Volvo,,POLOGNE,Prix sur demande,"STAR SAN DUO DOMINIK PATER, PAWEŁ PATER SPÓŁKA KOMANDYTOWA", Świętokrzyskie,https://photo.static-viamobilis.com/31/1/11130564_th.jpg,,,,509,Occasion
,Tracteur DAF CF75,638 793 km,01/01/2017,Gazoil,DAF,,ITALIE,Prix sur demande,BLU Trucks srl - Commercio Veicoli Commerciali e Macchine movimento Terra, Brescia,https://photo.static-viamobilis.com/31/1/11131020-foto-trattore_stradale_th.jpg,,,,500,Occasion
,Tracteur Renault T-High 520 T4X2 E6,573 000 km,19/10/2021,Gazoil,Renault,,ESPAGNE,Prix sur demande,Veinluc sa - LUCENA, Córdoba,https://photo.static-viamobilis.com/31/1/11004590-foto-cabeza_tractora_th.jpg,,,,580,Occasion
,Tracteur Iveco Stralis S-Way trattore stradale,685 500 km,01/01/2020,,Iveco,,ITALIE,Prix sur demande,NPD NUOVA POMPEI DIESEL, Napoli,https://photo.static-viamobilis.com/31/1/11145701_th.jpg,,,,490,Occasion
,Tracteur Iveco Stralis S-Way trattore stradale,675 500 km,01/01/2022,,Iveco,,ITALIE,Prix sur demande,NPD NUOVA POMPEI DIESEL, Napoli,https://photo.static-viamobilis.com/31/1/11145710_th.jpg,,,,480,Occasion
,Tracteur DAF XF105 FT 460,794 000 km,01/01/2011,,DAF,,LITUANIE,Prix sur demande,Auction Baltic UAB, Littuanie,https://photo.static-viamobilis.com/31/1/11158046_th.jpg,,,,,Occasion
,Tracteur DAF 480 XF FT 4X2,528 000 km,02/01/2022,,DAF,,ESPAGNE,Prix sur demande,DAF Vehiculos Industriales S.A., Madrid,https://photo.static-viamobilis.com/31/1/11140141_th.jpg,,,,,Occasion
,Tracteur DAF 480 XF FT 4X2,523 000 km,16/11/2022,,DAF,,ESPAGNE,Prix sur demande,DAF Vehiculos Industriales S.A., Madrid,https://photo.static-viamobilis.com/31/1/11142439_th.jpg,,,,,Occasion
,Tracteur DAF 480 XF FT 4x2 | EURO6 * SSC * 2X TANK * PARKING AIRCO * NL TRUCK * APK 01-2026,305 605 km,27/12/2017,,DAF,,PAYS-BAS,Prix sur demande,LOUIS BOON TRUCKS & TRAILERS, Zeeland,https://photo.static-viamobilis.com/31/1/10906671_th.jpg,,,,,Occasion
,Tracteur DAF CF 410 FT 4x2 | EURO6 * LOW CAB * 13 LITER * PTO * ACC * NL TRUCK,314 011 km,24/03/2014,,DAF,,PAYS-BAS,Prix sur demande,LOUIS BOON TRUCKS & TRAILERS, Zeeland,https://photo.static-viamobilis.com/31/1/10081763_th.jpg,,,,,Occasion
,Tracteur Renault T-High,500 000 km,28/12/2022,,Renault,,ESPAGNE,Prix sur demande,A. BUENOS AIRES GALICIA SL (Redondela), Pontevedra,https://photo.static-viamobilis.com/31/1/11143245_th.jpg,,,,,Occasion
,Tracteur Renault T-High,400 000 km,22/12/2022,,Renault,,ESPAGNE,Prix sur demande,A. BUENOS AIRES GALICIA SL (Redondela), Pontevedra,https://photo.static-viamobilis.com/31/1/11143246_th.jpg,,,,,Occasion
,Tracteur Renault T-High,674 246 km,22/12/2022,,Renault,,ESPAGNE,Prix sur demande,A. BUENOS AIRES GALICIA SL (Redondela), Pontevedra,https://photo.static-viamobilis.com/31/1/11143244_th.jpg,,,,,Occasion
,Tracteur DAF 480 XF FT Euro6 Intarder Manual Showtruck,1 567 563 km,22/08/2018,,DAF,,PAYS-BAS,Prix sur demande,GARAGE VERSPUI BV,,https://photo.static-viamobilis.com/31/1/10721731_th.jpg,,,,,Occasion
,Tracteur DAF XF460 FT SSC Euro6 Intarder,14 km,01/02/2017,,DAF,,PAYS-BAS,Prix sur demande,GARAGE VERSPUI BV,,https://photo.static-viamobilis.com/31/1/10478827_th.jpg,,,,,Occasion
,Tracteur DAF 480 XF FT SC Euro6,719 045 km,11/10/2017,,DAF,,PAYS-BAS,Prix sur demande,GARAGE VERSPUI BV,,https://photo.static-viamobilis.com/31/1/9726691_th.jpg,,,,,Occasion
,Tracteur DAF CF 410 EURO 6,1 223 358 km,13/09/2013,,DAF,,PAYS-BAS,Prix sur demande,Eddie Ducker Trucks and Parts Vof, NoordBrabant,https://photo.static-viamobilis.com/31/1/10858697_th.jpg,,,,,Occasion
,Tracteur MAN 19.403,403 985 km,18/09/1998,,MAN,,PAYS-BAS,Prix sur demande,VERHAEGH TRADING B.V., Gelderland,https://photo.static-viamobilis.com/31/1/9509657_th.jpg,,,,,Occasion
,Ensemble routier MAN TGX TGX 18.440 4X4H BLS Hydro.SZM Blau 683932km,15 km,01/03/2015,,MAN,,AUTRICHE,Prix sur demande,Hirschmugl GmbH. & CoKG, Steiermark,https://photo.static-viamobilis.com/34/1/11032474_th.jpg,,,,,Occasion
,Tracteur Scania R R410,415 000 km,01/07/2019,,Scania,,PAYS-BAS,Prix sur demande,EDDY MOERMANS HANDELSONDERNEMING BV, Limburg,https://photo.static-viamobilis.com/31/1/10747495_th.jpg,,,,,Occasion
,Tracteur MAN TGS 18.460 Kran HMF 1820-K5,918 000 km,01/06/2018,,MAN,,ALLEMAGNE,Prix sur demande,PJ Nutzfahrzeughandels GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/10580788_th.jpg,,,,,Occasion
,Tracteur Volvo F6 FH 460 XL CABINE,403 213 km,10/08/2020,,Volvo,,PAYS-BAS,Prix sur demande,VRIESOORD TRUCKS, NoordBrabant,https://photo.static-viamobilis.com/31/1/11158454_th.jpg,,,,,Occasion
,Tracteur MAN 18.480 TGX 18.480 4x2 BL SA,1 134 523 km,01/06/2024,,MAN,,ITALIE,Prix sur demande,MAN TRUCK & BUS ITALIA - Centro usato MAN Top Used, Piacenza,https://photo.static-viamobilis.com/31/1/11153511_th.jpg,,,,,Occasion
,Tracteur Mercedes Actros 1853,26 073 km,14/11/2019,,Mercedes,,BELGIQUE,Prix sur demande,BELGIUM TRUCKS & TRAILERS, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11129797-foto-trekker_th.jpg,,,,,Occasion
,Tracteur Mercedes Actros 1845,939 000 km,21/06/2020,,Mercedes,,BELGIQUE,Prix sur demande,BELGIUM TRUCKS & TRAILERS, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11129271-foto-trekker_th.jpg,,,,,Occasion
,Tracteur Mercedes Actros 1853,272 698 km,12/12/2020,,Mercedes,,BELGIQUE,Prix sur demande,BELGIUM TRUCKS & TRAILERS, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11129193-foto-trekker_th.jpg,,,,,Occasion
,Tracteur produits dangereux / adr Volvo FH 500 Globetrotter,114 871 km,21/06/2019,,Volvo,,BELGIQUE,Prix sur demande,BELGIUM TRUCKS & TRAILERS, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11129198-foto-trekker_th.jpg,,,,,Occasion
,Tracteur Scania G 400,639 150 km,21/06/2010,,Scania,,BELGIQUE,Prix sur demande,BELGIUM TRUCKS & TRAILERS, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11129766-foto-trekker_th.jpg,,,,,Occasion
,Tracteur DAF CF85 410,738 500 km,11/07/2007,,DAF,,ESPAGNE,Prix sur demande,"My Ocean Zone, S.L.", Valencia,https://photo.static-viamobilis.com/31/1/10490486_th.jpg,,,,,Occasion
,Tracteur Mercedes Actros 1845 4x2 MP5 | 24 Kubik | Stahl | 2x Lift,758 075 km,01/07/2020,,Mercedes,,ALLEMAGNE,Prix sur demande,NGR Nutzfahrzeuge Gebr Ruhrig GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/11143601_th.jpg,,,,,Occasion
,Tracteur DAF XF 106 510 SSC,940 649 km,15/04/2025,,DAF,,PORTUGAL,Prix sur demande,MBA MOTORS LDA, Vila Real,https://photo.static-viamobilis.com/31/1/11131679-foto-tractor_th.jpg,,,,,Occasion
,Tracteur DAF XF 106 530 SSC,1 161 000 km,31/12/2017,,DAF,,PORTUGAL,Prix sur demande,MBA MOTORS LDA, Vila Real,https://photo.static-viamobilis.com/31/1/11128037-foto-tractor_th.jpg,,,,,Occasion
,Tracteur Mercedes Actros 1845 EURO 6d,7 km,03/11/2020,,Mercedes,,PAYS-BAS,Prix sur demande,JB TRADING, Gelderland,https://photo.static-viamobilis.com/31/1/11089814_th.jpg,,,,,Occasion
,Tracteur DAF XF 430,663 500 km,05/01/2021,,DAF,,BELGIQUE,Prix sur demande,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/10718669_th.jpg,,,,,Occasion
,Tracteur Volvo FH 500 AERO Globetrotter XXL (Location / Rent),145 450 km,25/09/2025,,Volvo,,ESPAGNE,Prix sur demande,TRANSPORTES RAMASSOT SL, Gerona,https://photo.static-viamobilis.com/31/1/10399570_th.jpg,,,,,Occasion
,"Tracteur Volvo FH13 13400 Globetrotter met hydrauliek, euro 5 , apk gekeurd",455 000 km,01/10/2008,,Volvo,,PAYS-BAS,Prix sur demande,HE TRADING, NoordBrabant,https://photo.static-viamobilis.com/31/1/11034116_th.jpg,,,,,Occasion
,Tracteur Mercedes E Actros 1845 /Retarder/Kipphydraulik/Standk,741 000 km,01/11/2018,,Mercedes,,ALLEMAGNE,Prix sur demande,Al Shogran GmbH, NordrheinWestfalen,https://photo.static-viamobilis.com/31/1/10956642_th.jpg,,,,,Occasion
,Tracteur MAN TGL TGL 8.220 4X2 BL TGL 8.220 4X2 BL,522 113 km,01/06/2013,,MAN,,BELGIQUE,Prix sur demande,RONNY SCHOUTTEET TRUCKS BVBA, WestVlaanderen,https://photo.static-viamobilis.com/31/1/9361533_th.jpg,,,,,Occasion
,"Tracteur Mercedes Actros Actros 1848 LS 4x2 Actros 1848 LS 4x2, Vollumer ,Retarder",897 278 km,01/02/2020,,Mercedes,,BELGIQUE,Prix sur demande,RONNY SCHOUTTEET TRUCKS BVBA, WestVlaanderen,https://photo.static-viamobilis.com/31/1/10405313_th.jpg,,,,,Occasion
,Tracteur DAF XF 430,591 923 km,01/01/2021,,DAF,,BELGIQUE,Prix sur demande,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11087632_th.jpg,,,,,Occasion
,Tracteur DAF XF 430,808 000 km,01/01/2021,,DAF,,BELGIQUE,Prix sur demande,BVBA THETRUCKCOMPANY, WestVlaanderen,https://photo.static-viamobilis.com/31/1/11086036_th.jpg,,,,,Occasion
,Tracteur MAN neuf TGX 18.520,489 000 km,--,,MAN,,ESPAGNE,Prix sur demande,CT Trucks Madrid, Madrid,https://photo.static-viamobilis.com/31/1/11071284-foto-cabeza_tractora_th.jpg,,,,,Neuf
,Tracteur Volvo FH 540 13540 4X2 Spring/Air Globetrotter XL Full spoiler PTO,935 000 km,12/01/2018,,Volvo,,PAYS-BAS,Prix sur demande,TONY TRUCKS BV, ZuidHolland,https://photo.static-viamobilis.com/31/1/11080481_th.jpg,,,,,Occasion
